trade_id,strategy_id,match_id,side,entry_ts,entry_px,entry_mid,entry_fair,entry_band_lo,entry_band_hi,entry_spread_abs,exit_ts,exit_px,exit_reason,hold_minutes,contracts,pnl_price,pnl_$,bankroll_before,bankroll_after,ret_pct_account
678f87c1d0f96b66,S2_mr_to_current_fair,25.0,LONG,2026-02-16T11:55:26,0.46,0.45,0.6779076842041387,0.589706547099272,0.7627948868495846,0.02,2026-02-16T12:19:27,0.0,match_end,24.016666666666666,100,-0.46,-46.0,2259.0,2213.0,-0.0203629924745462
cabb29ae54be53de,S2_mr_to_current_fair,27.0,SHORT,2026-02-17T04:39:12,0.67,0.675,0.4390716929920751,0.3818413151987414,0.4925170244305062,0.01,2026-02-17T04:43:56,0.66,to_current_fair,4.733333333333333,100,0.01,1.0000000000000009,2213.0,2214.0,0.000451875282422
f762d424f09a562e,S2_mr_to_current_fair,28.0,SHORT,2026-02-17T11:20:07,0.5,0.505,1e-09,1e-09,1e-09,0.01,2026-02-17T11:20:07,0.0,match_end,0.0,100,0.5,50.0,2214.0,2264.0,0.022583559168925
05547cb20995273f,S2_mr_to_current_fair,29.0,LONG,2026-02-20T03:05:35,0.31,0.28,0.5316175626407299,0.4292058662142474,0.633307736429011,0.06,2026-02-20T03:14:20,0.0,match_end,8.75,100,-0.31,-31.0,2264.0,2233.0,-0.0136925795053003
a4209d6d3619b00a,S2_mr_to_current_fair,110432.0,LONG,2026-02-21T01:59:06,0.83,0.81,0.9999999995333828,0.9999999995333828,0.9999999995333828,0.0399999999999999,2026-02-21T02:24:52,0.85,to_current_fair,25.766666666666666,100,0.02,2.0000000000000018,2233.0,2235.0,0.0008956560680698
9bd4442615fbdb2c,S2_mr_to_current_fair,111136.0,LONG,2026-02-21T14:14:59,0.39,0.375,0.6121080242676048,0.5580614195146875,0.6639656910403091,0.03,2026-02-21T14:38:03,0.37,to_current_fair,23.066666666666663,100,-0.02,-2.0000000000000018,2235.0,2233.0,-0.0008948545861297
05eff9c1580b0316,S2_mr_to_current_fair,111338.0,SHORT,2026-02-22T03:44:05,0.39,0.41,0.0,0.0,0.0,0.0399999999999999,2026-02-22T03:50:25,0.5800000000000001,match_end_no_result,6.333333333333333,100,-0.19,-19.000000000000007,2233.0,2214.0,-0.0085087326466636
927df69fff97f650,S2_mr_to_current_fair,109932.0,LONG,2026-02-22T04:11:21,0.42,0.395,0.5895935392014232,0.534854177090373,0.6439914632153416,0.0499999999999999,2026-02-22T04:12:01,0.6,to_current_fair,0.6666666666666666,100,0.18,18.0,2214.0,2232.0,0.008130081300813
96e0625401a33299,S2_mr_to_current_fair,111626.0,LONG,2026-02-22T06:25:56,0.39,0.365,0.8124814186048536,0.7789935972270308,0.8758132754599478,0.0499999999999999,2026-02-22T06:26:36,0.63,to_current_fair,0.6666666666666666,100,0.24,24.0,2232.0,2256.0,0.010752688172043
e2f8d29135286cc0,S2_mr_to_current_fair,109933.0,SHORT,2026-02-22T08:33:10,0.48,0.5,0.4104067482418829,0.0978228078938766,0.212850136273052,0.04,2026-02-22T08:33:27,0.09,to_current_fair,0.2833333333333333,100,0.39,39.0,2256.0,2295.0,0.0172872340425531
9041f29c04f8ddd3,S2_mr_to_current_fair,110907.0,LONG,2026-02-22T13:15:18,0.52,0.5,0.637814119208453,0.6373206933291045,0.8862156380093226,0.04,2026-02-22T13:33:53,0.5,match_end_no_result,18.58333333333333,100,-0.02,-2.0000000000000018,2295.0,2293.0,-0.0008714596949891
0197b356e9b34edc,S2_mr_to_current_fair,110906.0,SHORT,2026-02-22T13:34:14,0.48,0.5,0.01,0.0,0.0,0.04,2026-02-22T13:34:39,0.5,match_end_no_result,0.4166666666666667,100,-0.02,-2.0000000000000018,2293.0,2291.0,-0.0008722197993894
73769f3a95138cb6,S2_mr_to_current_fair,111159.0,SHORT,2026-02-22T13:34:52,0.48,0.5,0.01,0.0,0.0,0.04,2026-02-22T13:35:16,0.5,match_end_no_result,0.4,100,-0.02,-2.0000000000000018,2291.0,2289.0,-0.0008729812309035
3ddff9f77443da04,S2_mr_to_current_fair,111138.0,LONG,2026-02-22T14:42:16,0.8,0.78,0.7744762567855557,0.9391017158590668,0.9821511101397477,0.04,2026-02-22T14:45:42,0.81,to_current_fair,3.433333333333333,100,0.01,1.0000000000000009,2289.0,2290.0,0.000436871996505
6fa55659c205c8c3,S2_mr_to_current_fair,111192.0,SHORT,2026-02-22T19:27:53,0.89,0.905,0.6169038206944447,0.5403889277972492,0.7427144798550842,0.03,2026-02-22T19:27:58,0.12,to_current_fair,0.0833333333333333,100,0.77,77.0,2290.0,2367.0,0.0336244541484716
cc1f0d833138d502,S2_mr_to_current_fair,99.0,SHORT,2026-02-22T21:00:05,0.99,0.995,0.2690548942986524,0.0828131722564081,0.1638954967030112,0.01,2026-02-22T21:02:42,0.995,match_end_no_result,2.6166666666666667,100,-0.005,-0.5000000000000004,2367.0,2366.5,-0.0002112378538234
6736bfe225373020,S2_mr_to_current_fair,111632.0,LONG,2026-02-23T12:04:23,0.73,0.7050000000000001,0.9999995333829368,0.9999995333829368,0.9999995333829368,0.0499999999999999,2026-02-23T13:10:02,0.46,to_current_fair,65.65,100,-0.2699999999999999,-27.0,2366.5,2339.5,-0.011409254172829
66753e6ff5643e79,S2_mr_to_current_fair,111811.0,SHORT,2026-02-23T16:58:53,0.99,0.995,0.782268516365727,0.4851965647803085,0.6141746844412311,0.01,2026-02-23T16:59:58,0.995,match_end_no_result,1.0833333333333333,100,-0.005,-0.5000000000000004,2339.5,2339.0,-0.00021372088053
dd0ae4638c4101b0,S2_mr_to_current_fair,111139.0,SHORT,2026-02-23T17:00:19,0.99,0.995,0.782268516365727,0.4851965647803085,0.6141746844412311,0.01,2026-02-23T17:04:41,0.06,to_current_fair,4.366666666666666,100,0.93,93.0,2339.0,2432.0,0.0397605814450619
1d1c2b663df0768c,S2_mr_to_current_fair,,LONG,2026-02-23T18:16:39,0.29,0.285,0.5539955561851343,0.4851965647803085,0.6141746844412311,0.0099999999999999,2026-02-23T20:01:05,0.48,to_current_fair,104.43333333333334,100,0.19,19.0,2432.0,2451.0,0.0078125
0520d0adae2024c4,S2_mr_to_current_fair,,SHORT,2026-02-23T20:04:34,0.48,0.5,0.3652630649475477,0.3187318943559677,0.3719900752227427,0.04,2026-02-23T20:18:53,0.52,to_current_fair,14.316666666666666,100,-0.04,-4.000000000000004,2451.0,2447.0,-0.0016319869441044
b8708b152813ad57,S2_mr_to_current_fair,,SHORT,2026-02-23T20:22:42,0.48,0.5,0.4492277640508785,0.3455202745075686,0.3791840558886666,0.04,2026-02-23T21:02:03,0.52,to_current_fair,39.35,100,-0.04,-4.000000000000004,2447.0,2443.0,-0.001634654679199
6a9693850efaded3,S2_mr_to_current_fair,,SHORT,2026-02-23T21:08:33,0.48,0.5,0.4581167549875921,0.1943360810150184,0.3799393697941189,0.04,2026-02-23T21:08:44,0.52,to_current_fair,0.1833333333333333,100,-0.04,-4.000000000000004,2443.0,2439.0,-0.0016373311502251
fc1bdfaffa92c794,S2_mr_to_current_fair,,SHORT,2026-02-23T21:08:53,0.48,0.5,0.5123348980581218,0.201088394209453,0.3724130979123726,0.04,2026-02-23T21:09:13,0.52,to_current_fair,0.3333333333333333,100,-0.04,-4.000000000000004,2439.0,2435.0,-0.001640016400164
9b85c693877a5f13,S2_mr_to_current_fair,,SHORT,2026-02-23T21:09:24,0.48,0.5,0.4891157624858083,0.201088394209453,0.3724130979123726,0.04,2026-02-23T21:09:33,0.52,to_current_fair,0.15,100,-0.04,-4.000000000000004,2435.0,2431.0,-0.0016427104722792
f55feab57e6d3b93,S2_mr_to_current_fair,,SHORT,2026-02-23T21:09:44,0.48,0.5,0.4891157624858083,0.201088394209453,0.3724130979123726,0.04,2026-02-23T21:19:53,0.52,to_current_fair,10.15,100,-0.04,-4.000000000000004,2431.0,2427.0,-0.0016454134101192
2f6a5c0b2d0b6221,S2_mr_to_current_fair,,SHORT,2026-02-23T21:25:44,0.48,0.5,0.5479677929481541,0.1187242596779619,0.2368043853176594,0.04,2026-02-23T23:40:41,0.52,to_current_fair,134.95,100,-0.04,-4.000000000000004,2427.0,2423.0,-0.0016481252575195
01b9ccd43d37e5f7,S2_mr_to_current_fair,,SHORT,2026-02-23T23:42:50,0.48,0.5,0.2874762532114802,0.1859369184069779,0.2953618503729689,0.04,2026-02-23T23:52:12,0.02,to_current_fair,9.366666666666667,100,0.4599999999999999,46.0,2423.0,2469.0,0.0189847296739579
e45fafe695625616,S2_mr_to_current_fair,,LONG,2026-02-23T23:55:13,0.02,0.015,0.3634227198468441,0.4946774268656001,0.7028477496182215,0.01,2026-02-23T23:56:37,0.48,to_current_fair,1.4,100,0.4599999999999999,46.0,2469.0,2515.0,0.0186310247063588
910d2aeeb373abef,S2_mr_to_current_fair,,SHORT,2026-02-24T00:14:54,0.48,0.5,0.2834811103989013,0.215057724326011,0.3532632571314439,0.04,2026-02-24T00:34:57,0.52,to_current_fair,20.05,100,-0.04,-4.000000000000004,2515.0,2511.0,-0.0015904572564612
5d64fb3726103828,S2_mr_to_current_fair,,SHORT,2026-02-24T00:36:40,0.48,0.5,0.3360233390096275,0.1943360810150184,0.3799393697941189,0.04,2026-02-24T00:39:35,0.52,to_current_fair,2.9166666666666665,100,-0.04,-4.000000000000004,2511.0,2507.0,-0.0015929908403026
7659dec060bfa28c,S2_mr_to_current_fair,,SHORT,2026-02-24T00:41:21,0.48,0.5,0.6025497147989903,0.1187242596779619,0.2368043853176594,0.04,2026-02-24T00:41:46,0.5,match_end_no_result,0.4166666666666667,100,-0.02,-2.0000000000000018,2507.0,2505.0,-0.0007977662544874
eb838f670f06a6a9,S2_mr_to_current_fair,111450.0,LONG,2026-02-24T01:12:19,0.62,0.605,0.6265336983599754,0.7367260502783038,0.7712331355969054,0.03,2026-02-24T01:12:39,0.67,to_current_fair,0.3333333333333333,100,0.05,5.000000000000004,2505.0,2510.0,0.0019960079840319
73474e3916d48e5d,S2_mr_to_current_fair,111450.0,SHORT,2026-02-24T01:33:23,0.85,0.865,0.7654210608605404,0.6748078519291624,0.7235471348053537,0.03,2026-02-24T02:10:59,0.86,to_current_fair,37.6,100,-0.01,-1.0000000000000009,2510.0,2509.0,-0.0003984063745019
afc4320c2f616631,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:20:53,0.58,0.6,0.5337806432003424,0.0577101731100757,0.1636369357400697,0.04,2026-02-24T03:43:28,0.71,to_current_fair,22.58333333333333,100,-0.13,-13.0,2509.0,2496.0,-0.005181347150259
62fea09057518143,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:43:30,0.66,0.685,0.884477054659073,0.3455323775724631,0.5509426548994688,0.0499999999999999,2026-02-24T03:43:33,0.71,to_current_fair,0.05,100,-0.0499999999999999,-4.999999999999993,2496.0,2491.0,-0.0020032051282051
7ef9984d2b4dd9ac,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:43:38,0.66,0.685,0.884477054659073,0.3455323775724631,0.5509426548994688,0.0499999999999999,2026-02-24T03:43:43,0.71,to_current_fair,0.0833333333333333,100,-0.0499999999999999,-4.999999999999993,2491.0,2486.0,-0.0020072260136491
0f21d79bd7c12bfa,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:43:48,0.66,0.685,0.884477054659073,0.3455323775724631,0.5509426548994688,0.0499999999999999,2026-02-24T03:43:53,0.71,to_current_fair,0.0833333333333333,100,-0.0499999999999999,-4.999999999999993,2486.0,2481.0,-0.0020112630732099
0c2b72896486ceed,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:43:58,0.66,0.685,0.8815055419694633,0.3455323775724631,0.5509426548994688,0.0499999999999999,2026-02-24T03:44:03,0.71,to_current_fair,0.0833333333333333,100,-0.0499999999999999,-4.999999999999993,2481.0,2476.0,-0.0020153164046755
f9237b463399638a,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:44:33,0.67,0.69,0.8815055419694633,0.3455323775724631,0.5509426548994688,0.0399999999999999,2026-02-24T03:44:38,0.73,to_current_fair,0.0833333333333333,100,-0.0599999999999999,-5.999999999999995,2476.0,2470.0,-0.0024232633279483
307077bb329e2592,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:44:43,0.67,0.7,0.9008553061194132,0.3455323775724631,0.5509426548994688,0.0599999999999999,2026-02-24T03:44:48,0.73,to_current_fair,0.0833333333333333,100,-0.0599999999999999,-5.999999999999995,2470.0,2464.0,-0.0024291497975708
537ba5daff0157fe,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:44:53,0.68,0.7050000000000001,0.8891452746792534,0.3455323775724631,0.5509426548994688,0.0499999999999999,2026-02-24T03:44:58,0.73,to_current_fair,0.0833333333333333,100,-0.0499999999999999,-4.999999999999993,2464.0,2459.0,-0.0020292207792207
c2e9b1ef01c93e19,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:45:13,0.66,0.6799999999999999,0.9010661456719944,0.3455323775724631,0.5509426548994688,0.0399999999999999,2026-02-24T03:45:18,0.7,to_current_fair,0.0833333333333333,100,-0.0399999999999999,-3.999999999999993,2459.0,2455.0,-0.0016266775111834
b318106cae646728,S2_mr_to_current_fair,111896.0,SHORT,2026-02-24T03:45:23,0.67,0.69,0.9008553061194132,0.3455323775724631,0.5509426548994688,0.0399999999999999,2026-02-24T03:45:28,0.71,to_current_fair,0.0833333333333333,100,-0.0399999999999999,-3.999999999999993,2455.0,2451.0,-0.0016293279022403
7cf66b46cb600009,S2_mr_to_current_fair,111035.0,LONG,2026-02-24T04:38:42,0.52,0.5,0.6665331221424465,0.693035915062226,0.9073282572333105,0.04,2026-02-24T04:40:42,0.5,match_end_no_result,2.0,100,-0.02,-2.0000000000000018,2451.0,2449.0,-0.0008159934720522
b9e46e9f90e97c60,S2_mr_to_current_fair,111034.0,LONG,2026-02-24T05:00:56,0.52,0.5,0.6359768328941465,0.6339581329517944,0.7484111924923553,0.04,2026-02-24T05:02:16,0.5,match_end_no_result,1.3333333333333333,100,-0.02,-2.0000000000000018,2449.0,2447.0,-0.0008166598611678
c0eb660cc892206f,S2_mr_to_current_fair,110864.0,LONG,2026-02-24T10:46:37,0.25,0.235,0.5067440594875464,0.3772893677498617,0.4456949208197525,0.03,2026-02-24T11:23:55,0.35,to_current_fair,37.3,100,0.0999999999999999,9.999999999999998,2447.0,2457.0,0.0040866366979975
39d3df08d3fd3da9,S2_mr_to_current_fair,110864.0,SHORT,2026-02-24T12:10:09,0.54,0.565,0.3783869708700225,0.1585145132104673,0.2953547165709078,0.0499999999999999,2026-02-24T13:10:44,0.995,match_end_no_result,60.583333333333336,100,-0.4549999999999999,-45.49999999999999,2457.0,2411.5,-0.0185185185185185
678699a0b244dbcc,S2_mr_to_current_fair,111140.0,LONG,2026-02-24T14:06:11,0.26,0.235,0.5539955561851343,0.4851965647803085,0.6141746844412311,0.05,2026-02-24T14:08:22,0.85,to_current_fair,2.183333333333333,100,0.59,59.0,2411.5,2470.5,0.024466099937798
5278156ac863c033,S2_mr_to_current_fair,111140.0,SHORT,2026-02-24T14:08:27,0.85,0.865,0.4180254859346279,0.5612511513906235,0.6629111578184245,0.03,2026-02-24T14:09:57,0.15,to_current_fair,1.5,100,0.7,70.0,2470.5,2540.5,0.0283343452742359
da2a48dd2e1a2fc0,S2_mr_to_current_fair,111140.0,LONG,2026-02-24T14:10:02,0.15,0.14,0.321692401858617,0.3383067878972853,0.3943796462805843,0.0199999999999999,2026-02-24T14:14:22,0.89,to_current_fair,4.333333333333333,100,0.74,74.0,2540.5,2614.5,0.0291281243849635
b8daa64c0545dd54,S2_mr_to_current_fair,111140.0,SHORT,2026-02-24T14:14:24,0.89,0.9,0.3903365873325062,0.4025850875887895,0.4863736795942765,0.02,2026-02-24T14:14:43,0.12,to_current_fair,0.3166666666666666,100,0.77,77.0,2614.5,2691.5,0.0294511378848728
e504e8af52849cce,S2_mr_to_current_fair,111140.0,LONG,2026-02-24T14:14:47,0.12,0.11,0.3879018456905265,0.4025850875887895,0.4863736795942765,0.0199999999999999,2026-02-24T15:10:28,0.03,to_current_fair,55.68333333333333,100,-0.09,-9.0,2691.5,2682.5,-0.0033438603009474
9ff2776884491abf,S2_mr_to_current_fair,,LONG,2026-02-24T18:11:07,0.52,0.5,0.6167043635647423,0.6802775752302677,0.7674516976200263,0.04,2026-02-24T18:13:41,0.48,to_current_fair,2.566666666666667,100,-0.04,-4.000000000000004,2682.5,2678.5,-0.0014911463187325
6649d902d5665020,S2_mr_to_current_fair,,LONG,2026-02-24T18:13:53,0.02,0.015,0.3949165870240726,0.3514037411531281,0.4743405466114249,0.01,2026-02-24T19:06:03,0.01,to_current_fair,52.16666666666666,100,-0.01,-1.0,2678.5,2677.5,-0.0003733432891543
ac7dbcef0e139483,S2_mr_to_current_fair,111903.0,LONG,2026-02-25T11:33:36,0.19,0.1699999999999999,0.5724685264139705,0.3719863493682966,0.4867490250027394,0.04,2026-02-25T11:34:36,0.13,match_end_no_result,1.0,100,-0.06,-6.0,2677.5,2671.5,-0.0022408963585434
b7409bdb3de7ed77,S2_mr_to_current_fair,111903.0,LONG,2026-02-25T11:34:55,0.15,0.13,0.5216359959081797,0.3888659145440234,0.5086770279704593,0.0399999999999999,2026-02-25T11:37:30,0.09,to_current_fair,2.583333333333333,100,-0.06,-6.0,2671.5,2665.5,-0.0022459292532285
f6a8f1508752cffb,S2_mr_to_current_fair,111903.0,SHORT,2026-02-25T11:52:45,0.24,0.26,0.1536579539955595,0.1024864380185272,0.1357653953807287,0.04,2026-02-25T12:02:25,0.16,to_current_fair,9.666666666666666,100,0.0799999999999999,7.999999999999999,2665.5,2673.5,0.00300131307447
c17b622de68e1b7e,S2_mr_to_current_fair,111903.0,SHORT,2026-02-25T12:03:55,0.19,0.2,0.0476835671769617,0.0625137503326054,0.0684281989711962,0.0199999999999999,2026-02-25T12:36:26,0.09,to_current_fair,32.516666666666666,100,0.1,10.0,2673.5,2683.5,0.0037404151860856
84b7016ea7d21e12,S2_mr_to_current_fair,111903.0,SHORT,2026-02-25T12:50:43,0.18,0.2,0.1845284419346433,0.0348758895691836,0.0594263287372632,0.04,2026-02-25T12:51:30,0.17,to_current_fair,0.7833333333333333,100,0.0099999999999999,0.999999999999998,2683.5,2684.5,0.0003726476616359
c96767d7e5e7028a,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T14:23:02,0.66,0.685,0.5647600066688815,0.4486363788267065,0.536522527444072,0.0499999999999999,2026-02-25T15:54:53,0.65,to_current_fair,91.85,100,0.01,1.0000000000000009,2684.5,2685.5,0.0003725088470851
003e85c07ef1cf49,S2_mr_to_current_fair,111641.0,LONG,2026-02-25T15:55:57,0.63,0.61,0.6688271675157663,0.736396351860426,0.901677260531317,0.04,2026-02-25T16:14:32,0.53,to_current_fair,18.58333333333333,100,-0.0999999999999999,-9.999999999999998,2685.5,2675.5,-0.0037237013591509
bb41d51808abc26b,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:14:42,0.54,0.565,0.4817592270271159,0.2830035350499062,0.4402681088174629,0.0499999999999999,2026-02-25T16:19:42,0.52,to_current_fair,5.0,100,0.02,2.0000000000000018,2675.5,2677.5,0.0007475238273219
6a706390e0f61a64,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:19:48,0.46,0.49,0.5645719212430838,0.1650817761129234,0.3214683673035449,0.06,2026-02-25T16:20:07,0.51,to_current_fair,0.3166666666666666,100,-0.0499999999999999,-4.999999999999999,2677.5,2672.5,-0.0018674136321195
ceed7d23b2b47570,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:20:12,0.49,0.5,0.593115429705604,0.1650817761129234,0.3214683673035449,0.02,2026-02-25T16:20:17,0.51,to_current_fair,0.0833333333333333,100,-0.02,-2.0000000000000018,2672.5,2670.5,-0.0007483629560336
dac136f54ce8a936,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:20:22,0.49,0.5,0.593115429705604,0.1650817761129234,0.3214683673035449,0.02,2026-02-25T16:20:27,0.47,to_current_fair,0.0833333333333333,100,0.02,2.0000000000000018,2670.5,2672.5,0.00074892342258
6beb779e255f1aba,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:20:32,0.44,0.4549999999999999,0.593115429705604,0.1650817761129234,0.3214683673035449,0.0299999999999999,2026-02-25T16:20:37,0.47,to_current_fair,0.0833333333333333,100,-0.0299999999999999,-2.9999999999999973,2672.5,2669.5,-0.0011225444340505
2f27a9e27c53c641,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:20:42,0.43,0.4499999999999999,0.593115429705604,0.1650817761129234,0.3214683673035449,0.0399999999999999,2026-02-25T16:20:47,0.5,to_current_fair,0.0833333333333333,100,-0.07,-7.000000000000001,2669.5,2662.5,-0.0026222138977336
78aec77e37593adf,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:20:52,0.46,0.48,0.5824117798982075,0.1650817761129234,0.3214683673035449,0.0399999999999999,2026-02-25T16:20:57,0.48,to_current_fair,0.0833333333333333,100,-0.0199999999999999,-1.999999999999996,2662.5,2660.5,-0.0007511737089201
5f96d0badd433496,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:21:02,0.43,0.4549999999999999,0.5653639849588527,0.1650817761129234,0.3214683673035449,0.0499999999999999,2026-02-25T16:21:07,0.45,to_current_fair,0.0833333333333333,100,-0.02,-2.0000000000000018,2660.5,2658.5,-0.0007517383950385
4080675c5cad081a,S2_mr_to_current_fair,111641.0,SHORT,2026-02-25T16:21:22,0.41,0.425,0.2641997156990339,0.1427355925745222,0.2853105730203952,0.03,2026-02-25T16:26:22,0.58,to_current_fair,5.0,100,-0.1699999999999999,-17.0,2658.5,2641.5,-0.0063945834116983
