trade_id,strategy_id,match_id,side,entry_ts,entry_px,entry_mid,entry_fair,entry_band_lo,entry_band_hi,entry_spread_abs,exit_ts,exit_px,exit_reason,hold_minutes,contracts,pnl_price,pnl_$,bankroll_before,bankroll_after,ret_pct_account
1a11c4c1c978c9f6,S1_mr_to_entry_fair,1,SHORT,2026-02-06T05:28:17,0.85,0.88,0.6685125254149119,0.5621875903384395,0.7678936754050022,0.06,2026-02-06T05:52:08,1.0,match_end,23.85,100,-0.15,-15.000000000000002,2000.0,1985.0,-0.0075
a8978a31ed8caeff,S1_mr_to_entry_fair,3,SHORT,2026-02-06T11:02:33,0.51,0.53,0.3837230082328619,0.3575786933101407,0.409897449,0.04,2026-02-06T11:10:43,0.37,to_entry_fair,8.166666666666666,100,0.14,14.000000000000002,1985.0,1999.0,0.0070528967254408
e93f5f6b50c00e8a,S1_mr_to_entry_fair,3,SHORT,2026-02-06T11:45:48,0.35,0.355,0.2065716476985672,0.1779120413960848,0.23501167,0.01,2026-02-06T12:12:13,0.17,to_entry_fair,26.416666666666668,100,0.1799999999999999,17.999999999999996,1999.0,2017.0,0.0090045022511255
812c58171e8272dd,S1_mr_to_entry_fair,4,SHORT,2026-02-06T14:13:54,0.66,0.675,0.5370189027081351,0.5020562422966482,0.5710017144375582,0.0299999999999999,2026-02-06T14:25:02,0.49,to_entry_fair,11.133333333333333,100,0.17,17.000000000000004,2017.0,2034.0,0.008428358948934
e7cbbadbe39ea635,S1_mr_to_entry_fair,4,SHORT,2026-02-06T14:33:54,0.71,0.725,0.5610080502325838,0.524919996,0.5956394938825269,0.03,2026-02-06T14:51:48,0.45,to_entry_fair,17.9,100,0.2599999999999999,26.0,2034.0,2060.0,0.0127826941986234
4339e03145385ebe,S1_mr_to_entry_fair,4,LONG,2026-02-06T14:55:02,0.33,0.305,0.4349213188889542,0.4074564412655784,0.4625060110175105,0.05,2026-02-06T14:58:00,0.5,to_entry_fair,2.966666666666667,100,0.1699999999999999,17.0,2060.0,2077.0,0.008252427184466
f033e9e82e868cb7,S1_mr_to_entry_fair,4,SHORT,2026-02-06T15:52:51,0.93,0.94,0.7769038796724953,0.7410120286953454,0.8123248543528588,0.0199999999999999,2026-02-06T15:58:27,1.0,match_end,5.6,100,-0.0699999999999999,-6.999999999999995,2077.0,2070.0,-0.0033702455464612
24d73307b25b2131,S1_mr_to_entry_fair,9,SHORT,2026-02-08T02:47:47,0.58,0.6,0.3686518400031427,0.3353352751167315,0.4022846184846116,0.04,2026-02-08T02:53:29,0.39,to_entry_fair,5.7,100,0.1899999999999999,18.999999999999996,2070.0,2089.0,0.0091787439613526
079a228b74ba87ee,S1_mr_to_entry_fair,9,SHORT,2026-02-08T04:16:25,0.48,0.5,0.2901802290641839,0.2110045728250489,0.3729790901455332,0.04,2026-02-08T04:23:14,0.24,to_entry_fair,6.816666666666666,100,0.24,24.0,2089.0,2113.0,0.0114887505983724
1a3b17b9f3f918a1,S1_mr_to_entry_fair,10,SHORT,2026-02-08T09:57:26,0.19,0.205,4.329310771477319e-10,4.329310771477319e-10,4.329310771477319e-10,0.03,2026-02-08T09:57:26,0.0,match_end,0.0,100,0.19,19.0,2113.0,2132.0,0.0089919545669663
