timestamp,game,match_id,contract_scope,series_format,maps_a_won,maps_b_won,team_a,team_b,rounds_a,rounds_b,map_index,total_rounds,prev_total_rounds,gap_rounds,gap_flag,gap_reason,buy_state_a,buy_state_b,econ_missing,econ_fragile,pistol_a,pistol_b,gap_delta,streak_winner,streak_len,reversal,n_tracked,p0_map,p_fair_map,kappa_map,p_fair,band_level,band_lo,band_hi,bid,ask,mid,spread_abs,spread_rel,notes
2026-02-07T11:34:40,CS2,6,Series winner,BO3,0,0,mouz,vitality,3,8,,,,,,,Full,Full (fragile),FALSE,TRUE,FALSE,TRUE,0,B,1,FALSE,11,0.3986103026924349,0.22635498767609877,69.33363919990198,0.2674138672302748,0.8,0.23754790017379873,0.2989333999781749,0.2,0.21,0.20500000000000002,0.01,0.048780488,
2026-02-07T11:37:41,CS2,6,Series winner,BO3,0,0,mouz,vitality,4,8,,,,,,,Eco,Eco,FALSE,FALSE,FALSE,FALSE,0,A,1,FALSE,12,0.3986103026924349,0.24334718010643824,68.49567934722008,0.275560608,0.8,0.24466433696705056,0.30802727541676733,0.19,0.26,0.225,0.07,0.3111111111111111,
2026-02-07T11:42:47,CS2,6,Series winner,BO3,0,0,mouz,vitality,4,9,,,,,,,Eco,Full (fragile),FALSE,TRUE,FALSE,TRUE,0,B,1,FALSE,13,0.3986103026924349,0.12163771636293277,76.93345102753327,0.2172081915962179,0.8,0.1956243422673929,0.24084608035802707,0.16,0.18,0.16999999999999998,0.02,0.11764705882352937,
2026-02-07T11:44:45,CS2,6,Series winner,BO3,0,0,mouz,vitality,5,9,,,,,,,Full (fragile),Light,FALSE,TRUE,FALSE,TRUE,0,A,1,FALSE,14,0.3986103026924349,0.22389336608325736,75.67339798343585,0.2662336667373266,0.8,0.23771910294877274,0.2962743280784735,0.22,0.27,0.245,0.05,0.20408163265306128,
2026-02-07T11:48:00,CS2,6,Series winner,BO3,0,0,mouz,vitality,6,9,,,,,,,Full,Full (fragile),FALSE,TRUE,FALSE,TRUE,0,A,2,FALSE,15,0.3986103026924349,0.2503689293565654,74.85170412,0.27892711763859673,0.8,0.2490063333480108,0.31024327869296847,0.27,0.32,0.29500000000000004,0.05,0.16949152542372875,
2026-02-07T11:49:46,CS2,6,Series winner,BO3,0,0,mouz,vitality,6,10,,,,,,,Full (fragile),Full,FALSE,TRUE,FALSE,TRUE,0,B,1,FALSE,16,0.3986103026924349,0.19262009067510982,87.04058931787763,0.25123999948963377,0.8,0.22616168569886924,0.2777916045645187,0.2,0.26,0.23,0.06,0.2608695652173913,
2026-02-07T11:53:58,CS2,6,Series winner,BO3,0,0,mouz,vitality,7,11,,,,,,,Full,Full (fragile),FALSE,TRUE,FALSE,TRUE,0,B,1,FALSE,18,0.3986103026924349,0.1782926682197753,101.28319089664024,0.24437085636315328,0.8,0.22363540350256295,0.26622872931373903,0.15,0.19,0.16999999999999998,0.04,0.2352941176470589,
2026-02-07T11:55:32,CS2,6,Series winner,BO3,0,0,mouz,vitality,7,12,,,,,,,Full,Full,FALSE,FALSE,FALSE,TRUE,0,B,2,FALSE,19,0.3986103026924349,0.071412803,134.43761565728877,0.19312834594833928,0.8,0.18409981217922164,0.20281479436807032,0.12,0.14,0.13,0.020000000000000018,0.15384615384615397,
2026-02-07T11:58:35,CS2,6,Series winner,BO3,0,1,mouz,vitality,0,0,,,,,,,Eco,Eco,FALSE,FALSE,FALSE,FALSE,0,,0,FALSE,0,0.3986103026924349,0.3986103026924349,36.250145515361716,0.1588901734125546,0.8,0.11806406206204034,0.2007093122578204,0.12,0.14,0.13,0.020000000000000018,0.15384615384615397,
2026-02-07T12:17:14,CS2,6,Series winner,BO3,0,1,mouz,vitality,1,0,,,,,,,Full (fragile),Light,FALSE,TRUE,TRUE,FALSE,0,A,1,FALSE,1,0.3986103026924349,0.5297801279682025,55.08654777236853,0.2111758171698421,0.8,0.17683187162649186,0.24533034266663467,0.16,0.19,0.175,0.03,0.17142857142857143,
2026-02-07T12:19:02,CS2,6,Series winner,BO3,0,1,mouz,vitality,1,1,,,,,,,Eco,Full,FALSE,FALSE,TRUE,FALSE,0,B,1,FALSE,2,0.3986103026924349,0.3472206778161177,31.472626145609997,0.1384057394853551,0.8,0.096234528,0.18231019126014675,0.13,0.15,0.14,0.02,0.14285714285714277,
2026-02-07T12:21:56,CS2,6,Series winner,BO3,0,1,mouz,vitality,1,2,,,,,,,Eco,Full,FALSE,FALSE,TRUE,FALSE,0,B,2,FALSE,3,0.3986103026924349,0.30217165373839056,43.42939975661725,0.12044873436173349,0.8,0.085882385,0.15662150009567338,0.08,0.13,0.10500000000000001,0.05,0.47619047619047616,
2026-02-07T12:23:55,CS2,6,Series winner,BO3,0,1,mouz,vitality,1,3,,,,,,,Full (fragile),Full,FALSE,TRUE,TRUE,FALSE,0,B,3,FALSE,4,0.3986103026924349,0.3290796517085646,55.44677638061202,0.13117454,0.8,0.09962015,0.16380860163634925,0.08,0.12,0.1,0.039999999999999994,0.3999999999999999,
2026-02-07T12:26:09,CS2,6,Series winner,BO3,0,1,mouz,vitality,2,3,,,,,,,Full,Full,FALSE,FALSE,TRUE,FALSE,0,A,1,FALSE,5,0.3986103026924349,0.3750589042297986,41.88604368081972,0.14950234334253298,0.8,0.112001961,0.18805620877088627,0.11,0.14,0.125,0.030000000000000013,0.2400000000000001,
2026-02-07T12:27:53,CS2,6,Series winner,BO3,0,1,mouz,vitality,2,4,,,,,,,Full (fragile),Full,FALSE,TRUE,TRUE,FALSE,0,B,1,FALSE,6,0.3986103026924349,0.3161273578754193,41.950375748009066,0.1260116218120806,0.8,0.090339088,0.16323174351441228,0.09,0.11,0.1,0.020000000000000004,0.20000000000000004,
2026-02-07T12:32:02,CS2,6,Series winner,BO3,0,1,mouz,vitality,2,5,,,,,,,Full (fragile),Full,FALSE,TRUE,TRUE,FALSE,0,B,2,FALSE,7,0.3986103026924349,0.2728899269555598,46.017643516478074,0.10877673638547215,0.8,0.076334231,0.14295629035929716,0.03,0.06,0.045,0.03,0.6666666666666666,
2026-02-07T12:32:29,CS2,6,Series winner,BO3,0,1,mouz,vitality,2,6,,,,,,,Full (fragile),Full+Save,FALSE,TRUE,TRUE,FALSE,0,B,3,FALSE,8,0.3986103026924349,0.21130410801543573,60.79455842,0.084227994,0.8,0.058514441,0.11160008670750395,0.03,0.05,0.04,0.020000000000000004,0.5000000000000001,
2026-02-07T12:35:23,CS2,6,Series winner,BO3,0,1,mouz,vitality,3,6,,,,,,,Full,Full+Save,FALSE,FALSE,TRUE,FALSE,0,A,1,FALSE,9,0.3986103026924349,0.253060975,52.501295399366604,0.10087271176665852,0.8,0.071253789,0.13214076218530685,0.04,0.08,0.06,0.04,0.6666666666666667,
2026-02-07T12:38:33,CS2,6,Series winner,BO3,0,1,mouz,vitality,4,6,,,,,,,Full,Full+Save,FALSE,FALSE,TRUE,FALSE,0,A,2,FALSE,10,0.3986103026924349,0.29061462835490887,49.918133240009624,0.1158419849753997,0.8,0.083941151,0.14921584,0.09,0.11,0.1,0.020000000000000004,0.20000000000000004,
2026-02-07T12:40:52,CS2,6,Series winner,BO3,0,1,mouz,vitality,4,7,,,,,,,Full,Full+Save,FALSE,FALSE,TRUE,FALSE,0,B,1,FALSE,11,0.3986103026924349,0.24695010894016048,55.32776565704038,0.098436858,0.8,0.069819096,0.12865600940108501,0.04,0.09,0.065,0.049999999999999996,0.7692307692307692,
2026-02-07T12:42:40,CS2,6,Series winner,BO3,0,1,mouz,vitality,5,7,,,,,,,Eco,Eco,FALSE,FALSE,FALSE,FALSE,0,A,1,FALSE,12,0.3986103026924349,0.30634679576736307,58.376631728172455,0.12211298898968613,0.8,0.09201442,0.15337187485226023,0.07,0.11,0.09,0.039999999999999994,0.4444444444444444,
2026-02-07T12:47:25,CS2,6,Series winner,BO3,0,1,mouz,vitality,5,8,,,,,,,Eco,Full (fragile),FALSE,TRUE,FALSE,TRUE,0,B,1,FALSE,13,0.3986103026924349,0.16331395683088262,65.90927520335742,0.065098626,0.8,0.042961381911956385,0.089016013,0.04,0.06,0.05,0.019999999999999997,0.3999999999999999,
2026-02-07T12:50:50,CS2,6,Series winner,BO3,0,1,mouz,vitality,5,9,,,,,,,Light,Full,FALSE,FALSE,FALSE,TRUE,0,B,2,FALSE,14,0.3986103026924349,0.1579174202761546,85.99249770844983,0.062947511,0.8,0.043709522,0.083565153,0.03,0.06,0.045,0.03,0.6666666666666666,
2026-02-07T12:53:33,CS2,6,Series winner,BO3,0,1,mouz,vitality,5,10,,,,,,,Light,Full,FALSE,FALSE,FALSE,TRUE,0,B,3,FALSE,15,0.3986103026924349,0.13572562883465544,113.7254214,0.054101633992903075,0.8,0.038369195,0.070940527,0.01,0.04,0.025,0.03,1.2,
2026-02-07T12:53:45,CS2,6,Series winner,BO3,0,1,mouz,vitality,5,11,,,,,,,Light,Full,FALSE,FALSE,FALSE,TRUE,0,B,4,FALSE,16,0.3986103026924349,0.095608459,136.14190344564017,0.038110517,0.8,0.026719664,0.050389954,0.01,0.05,0.030000000000000002,0.04,1.3333333333333333,
2026-02-07T12:58:12,CS2,6,Series winner,BO3,0,1,mouz,vitality,5,12,,,,,,,Light,Full,FALSE,FALSE,FALSE,TRUE,0,B,5,FALSE,17,0.3986103026924349,0.038688163,161.2770648210935,0.015421500219882459,0.8,0.010177624740506767,0.021178857,0.01,0.05,0.030000000000000002,0.04,1.3333333333333333,
2026-02-07T12:58:19,CS2,6,Series winner,BO3,0,1,mouz,vitality,6,12,,,,,,,Light,Full,FALSE,FALSE,FALSE,TRUE,0,A,1,FALSE,18,0.3986103026924349,0.049319984,134.69770971299306,0.019659454,0.8,0.013304094057914655,0.026608033974887844,0.01,0.05,0.030000000000000002,0.04,1.3333333333333333,
2026-02-07T17:30:25,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,0,0,,,,,,,Light,Light,False,False,False,False,0,,0,False,0,0.5333829368376324,0.5333829368376324,21.307589336157754,0.5500000000000003,0.8,0.48125312107942886,0.6180332307992099,0.48,0.53,0.505,0.050000000000000044,0.0990099009900991,
2026-02-07T17:31:40,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,0,1,,,,,,,Light,Light,False,False,False,True,0,B,1,False,1,0.5,0.4007718734467178,43.08409044833638,0.45038593672335886,0.8,0.4032654749624496,0.49852581665716805,0.48,0.53,0.505,0.050000000000000044,0.0990099009900991,
2026-02-07T17:31:54,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,1,1,,,,,,,Light,Light,False,False,False,True,0,A,1,False,2,0.5,0.43045377606077095,17.02936681634578,0.4652268880303855,0.8,0.39011639720533126,0.5422361157171339,0.49,0.53,0.51,0.040000000000000036,0.07843137254901968,
2026-02-07T17:32:04,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,2,1,,,,,,,Light,Light,False,False,False,True,0,A,2,False,3,0.5,0.46325387187016087,27.182297192848903,0.48162693593508044,0.8,0.42103007304962736,0.5428336991416909,0.49,0.53,0.51,0.040000000000000036,0.07843137254901968,
2026-02-07T17:32:15,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,2,1,,,,,,,Full,Light,False,False,False,True,0,A,2,False,3,0.5,0.5131844429303986,27.182297192848903,0.5065922214651993,0.8,0.44543067008652043,0.5675349374773112,0.49,0.53,0.51,0.040000000000000036,0.07843137254901968,
2026-02-07T17:32:21,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,3,1,,,,,,,Full,Light,False,False,False,True,0,A,3,False,4,0.5,0.5488437349470517,43.47745419736529,0.5244218674735258,0.8,0.4760054087192758,0.5723411819457154,0.49,0.53,0.51,0.040000000000000036,0.07843137254901968,
2026-02-07T17:32:32,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,4,1,,,,,,,Full,Full,False,False,False,True,0,A,4,False,5,0.5,0.5373676950108345,52.108364244190646,0.5186838475054173,0.8,0.4744086037625741,0.5626434512228667,0.52,0.53,0.525,0.010000000000000009,0.019047619047619063,
2026-02-07T17:32:52,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,5,1,,,,,,,Full,Full,False,False,False,True,0,A,5,False,6,0.5,0.5778613142807202,59.88905513015593,0.5389306571403601,0.8,0.49787215813433133,0.5794189535796712,0.53,0.54,0.535,0.010000000000000009,0.018691588785046745,
2026-02-07T17:34:57,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,5,2,,,,,,,Full,Full,False,False,False,True,0,B,1,False,7,0.5,0.545188857300891,34.930263193708036,0.5225944286504455,0.8,0.4685816748010824,0.5760301413080401,0.49,0.57,0.53,0.07999999999999996,0.150943396226415,
2026-02-07T17:37:10,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,6,2,,,,,,,Full,Light,False,False,False,True,0,A,1,False,8,0.5,0.6355265132643104,38.27167105748817,0.5677632566321552,0.8,0.5174029978061351,0.616549836112652,0.49,0.57,0.53,0.07999999999999996,0.150943396226415,
2026-02-07T17:38:43,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,7,2,,,,,,,Full,Full,False,False,False,True,0,A,2,False,9,0.5,0.6459422344300784,47.04592280462257,0.5729711172150392,0.8,0.5278188986929423,0.6167541868646045,0.56,0.66,0.6100000000000001,0.09999999999999998,0.16393442622950813,
2026-02-07T17:40:06,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,8,2,,,,,,,Full,Full,False,False,False,True,0,A,3,False,10,0.5,0.6893323865748839,65.51352858917544,0.594666193287442,0.8,0.5575454639905314,0.6305222551185293,0.64,0.69,0.665,0.04999999999999993,0.07518796992481193,
2026-02-07T17:42:03,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,9,2,,,,,,,Full,Full,False,False,False,True,0,A,4,False,11,0.5,0.7316970873690237,79.6851197821782,0.6158485436845119,0.8,0.5835399189105133,0.6468897671220782,0.65,0.69,0.6699999999999999,0.039999999999999925,0.05970149253731333,
2026-02-07T17:43:14,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,10,2,,,,,,,Full,Full,False,False,False,True,0,A,5,False,12,0.5,0.7720635494267837,96.19902186096208,0.6360317747133918,0.8,0.6081285643662591,0.6627061308056288,0.67,0.7,0.685,0.029999999999999916,0.043795620437956075,
2026-02-07T17:43:42,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,10,2,,,,,,,Full,Full,False,False,False,True,0,A,5,False,12,0.5,0.7720635494267837,96.19902186096208,0.6360317747133918,0.8,0.6081285643662591,0.6627061308056288,0.67,0.7,0.685,0.029999999999999916,0.043795620437956075,
2026-02-07T17:47:26,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,10,3,,,,,,,Eco,Light,False,False,False,True,0,B,1,False,13,0.5,0.6726070170677604,71.98509214336497,0.5863035085338802,0.8,0.550459329147729,0.6211003683380593,0.63,0.65,0.64,0.020000000000000018,0.03125000000000003,
2026-02-07T17:49:26,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,11,3,,,,,,,Light,Eco,False,False,False,True,0,A,1,False,14,0.5,0.7858349830425586,85.9585537188275,0.6429174915212792,0.8,0.6139898998859936,0.670397842345624,0.65,0.69,0.6699999999999999,0.039999999999999925,0.05970149253731333,
2026-02-07T17:51:10,VALORANT,7,Series winner,BO3,0,0,Team A,Team B,11,4,,,,,,,Light,Light,False,False,False,True,0,B,1,False,15,0.5,0.7150421057009897,84.5920135759227,0.6075210528504948,0.8,0.5756300405850291,0.6383050711246956,0.68,0.72,0.7,0.039999999999999925,0.05714285714285704,
2026-02-07T17:52:29,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,0,0,,,,,,,Eco,Eco,False,False,False,False,0,,0,False,0,0.5,0.5,16.2,0.75,0.8,0.671239906536659,0.828760093463341,0.7,0.74,0.72,0.040000000000000036,0.05555555555555561,
2026-02-07T18:07:42,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,1,0,,,,,,,Light,Eco,False,False,True,False,0,A,1,False,1,0.5,0.6597656384785312,56.926820860917715,0.8298828192392655,0.8,0.7891928157122637,0.869340596279109,0.79,0.85,0.8200000000000001,0.05999999999999994,0.073170731707317,
2026-02-07T18:08:29,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,2,0,,,,,,,Full,Full,False,False,True,False,0,A,2,False,2,0.5,0.6445115537062945,58.129275196626224,0.8222557768531473,0.8,0.7816323727434669,0.8617881776839671,0.8,0.85,0.825,0.04999999999999993,0.06060606060606053,
2026-02-07T18:11:21,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,3,0,,,,,,,Full,Light,False,False,True,False,0,A,3,False,3,0.5,0.7187460300720699,71.96370826577885,0.859373015036035,0.8,0.8248914122655004,0.8925271170371565,0.85,0.9,0.875,0.050000000000000044,0.0571428571428572,
2026-02-07T18:12:27,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,4,0,,,,,,,Full,Full,False,False,True,False,0,A,4,False,4,0.5,0.7093027298618821,78.89178983140106,0.8546513649309411,0.8,0.8214345756910982,0.8867114510345446,0.85,0.89,0.87,0.040000000000000036,0.045977011494252915,
2026-02-07T18:13:38,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,4,1,,,,,,,Full,Full,False,False,True,False,0,B,1,False,5,0.5,0.6834668112348895,49.59381116334592,0.8417334056174448,0.8,0.7988162784454941,0.8830204800222254,0.85,0.88,0.865,0.030000000000000027,0.03468208092485552,
2026-02-07T18:15:29,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,5,1,,,,,,,Full,Full,False,False,True,False,0,A,1,False,6,0.5,0.7178860936679435,53.290845307512924,0.8589430468339718,0.8,0.8187673618084859,0.8973209561647669,0.87,0.9,0.885,0.030000000000000027,0.03389830508474579,
2026-02-07T18:19:23,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,5,2,,,,,,,Full,Full,False,False,True,False,0,B,1,False,7,0.5,0.6902418047326261,47.28872717932392,0.8451209023663131,0.8,0.8013889188476021,0.8870778651186498,0.78,0.79,0.785,0.010000000000000009,0.012738853503184724,
2026-02-07T18:19:30,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,5,3,,,,,,,Full,Full,False,False,True,False,0,B,2,False,8,0.5,0.6588109731957534,43.23838186464323,0.8294054865978767,0.8,0.7826396131881859,0.8745461008743042,0.78,0.79,0.785,0.010000000000000009,0.012738853503184724,
2026-02-07T18:20:54,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,6,3,,,,,,,Full,Full,False,False,True,False,0,A,1,False,9,0.5,0.6969360886849308,47.61121232411482,0.8484680443424655,0.8,0.8051222507349004,0.8899892228010383,0.83,0.88,0.855,0.050000000000000044,0.05847953216374274,
2026-02-07T18:22:48,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,6,4,,,,,,,Full,Full,False,False,True,False,0,B,1,False,10,0.5,0.6635154712332201,45.08912073099428,0.83175773561661,0.8,0.7861026695598221,0.8758102402142853,0.78,0.82,0.8,0.039999999999999925,0.049999999999999906,
2026-02-07T18:25:06,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,6,5,,,,,,,Full,Full,False,False,True,False,0,B,2,False,11,0.5,0.625919323528566,43.378083058844304,0.812959661764283,0.8,0.7654625111206146,0.8591723142729653,0.72,0.74,0.73,0.020000000000000018,0.02739726027397263,
2026-02-07T18:29:02,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,7,5,,,,,,,Eco,Eco,False,False,True,False,0,A,1,False,12,0.5,0.6410674063348171,48.94142577479683,0.8205337031674085,0.8,0.7761555123047634,0.8636411860436368,0.77,0.81,0.79,0.040000000000000036,0.050632911392405104,
2026-02-07T18:32:36,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,7,6,,,,,,,Full,Full,False,False,True,False,0,B,1,False,13,0.5,0.598687660112452,47.91269530599465,0.799343830056226,0.8,0.7536923236773103,0.8440866441327107,0.68,0.73,0.7050000000000001,0.04999999999999993,0.07092198581560273,
2026-02-07T18:32:45,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,7,7,,,,,,,Full,Full,False,False,True,False,0,B,2,False,14,0.5,0.5547792351072148,47.32282093405446,0.7773896175536075,0.8,0.7310085568154099,0.823259779414196,0.69,0.75,0.72,0.06000000000000005,0.08333333333333341,
2026-02-07T18:34:17,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,8,7,,,,,,,Full,Full,False,False,True,False,0,A,1,False,15,0.5,0.598687660112452,55.334360947030234,0.799343830056226,0.8,0.7568722623878651,0.8410316859758371,0.75,0.79,0.77,0.040000000000000036,0.05194805194805199,
2026-02-07T18:37:35,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,9,7,,,,,,,Full,Full,False,False,True,False,0,A,2,False,16,0.5,0.6410674063348171,65.75779703169246,0.8205337031674085,0.8,0.7822836425569406,0.8578449530638045,0.81,0.84,0.825,0.029999999999999916,0.036363636363636265,
2026-02-07T18:39:10,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,10,7,,,,,,,Full,Full,False,False,True,False,0,A,3,False,17,0.5,0.6813537337890256,91.13890319238318,0.8406768668945128,0.8,0.8090560405962114,0.8714321493200073,0.89,0.93,0.91,0.040000000000000036,0.043956043956043994,
2026-02-07T18:40:37,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,11,7,,,,,,,Full,Full,False,False,True,False,0,A,4,False,18,0.5,0.7190996574163839,112.01313302302297,0.859549828708192,0.8,0.8319886329597539,0.8862627165339914,0.93,0.95,0.94,0.019999999999999907,0.021276595744680753,
2026-02-07T18:41:41,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,11,8,,,,,,,Full,Full,False,False,True,False,0,B,1,False,19,0.5,0.6813537337890256,92.43110578105393,0.8406768668945128,0.8,0.8092797433422784,0.8712207319043668,0.88,0.92,0.9,0.040000000000000036,0.04444444444444448,
2026-02-07T18:44:21,VALORANT,7,Series winner,BO3,1,0,Team A,Team B,12,8,,,,,,,Full,Full,False,False,True,False,0,A,1,False,20,0.5,0.7190996574163839,108.81122770412361,0.859549828708192,0.8,0.831581831952254,0.8866442322405134,0.94,0.97,0.955,0.030000000000000027,0.03141361256544505,
2026-02-08T00:10:28,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,1,0,,,,,,,Light,Eco,False,False,True,False,0,A,1,False,1,0.5,0.6323356696750665,56.926820860917715,0.5661678348375333,0.8,0.5248581577647627,0.6064567783604801,0.48,0.49,0.485,0.010000000000000009,0.020618556701030948,
2026-02-08T00:12:44,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,2,0,,,,,,,Full,Light,False,False,True,False,0,A,2,False,2,0.5,0.6626218371700825,58.129275196626224,0.5813109185850412,0.8,0.5411197449007674,0.6202744190556582,0.5,0.55,0.525,0.050000000000000044,0.09523809523809532,
2026-02-08T00:15:01,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,2,1,,,,,,,Full,Full,False,False,True,False,0,B,1,False,3,0.5,0.5872842875245918,38.13037493244551,0.5436421437622959,0.8,0.4922915943364698,0.5939751575955887,0.46,0.51,0.485,0.04999999999999999,0.10309278350515462,
2026-02-08T00:17:37,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,2,2,,,,,,,Light,Full,False,False,True,False,0,B,2,False,4,0.5,0.5049998333399998,28.891789831401056,0.5024999166699998,0.8,0.4432017455962981,0.5617202471375188,0.41,0.46,0.435,0.050000000000000044,0.1149425287356323,
2026-02-08T00:19:02,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,3,2,,,,,,,Full,Full,False,False,True,False,0,A,1,False,5,0.5,0.5898269391200163,36.79381116334592,0.5449134695600081,0.8,0.49267222402943994,0.5960680533672866,0.49,0.54,0.515,0.050000000000000044,0.09708737864077678,
2026-02-08T00:21:30,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,4,2,,,,,,,Full,Light,False,False,True,False,0,A,2,False,6,0.5,0.6719460548503549,42.62417864084625,0.5859730274251775,0.8,0.5392642533291625,0.6308960246622652,0.52,0.58,0.55,0.05999999999999994,0.10909090909090897,
2026-02-08T00:25:02,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,5,2,,,,,,,Full,Light,False,False,True,False,0,A,3,False,7,0.5,0.707081184821609,59.78872717932392,0.6035405924108044,0.8,0.5652482009260508,0.6403143041817188,0.58,0.6,0.59,0.020000000000000018,0.0338983050847458,
2026-02-08T00:27:54,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,6,2,,,,,,,Full,Eco,False,False,True,False,0,A,4,False,8,0.5,0.7783367615918962,69.23838186464323,0.6391683807959482,0.8,0.6065031101206084,0.6700772009671419,0.68,0.7,0.69,0.019999999999999907,0.02898550724637668,
2026-02-08T00:29:18,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,7,2,,,,,,,Full,Light,False,False,True,False,0,A,5,False,9,0.5,0.7757815199123921,79.54885404747083,0.637890759956196,0.8,0.6073312891543801,0.6669393481839576,0.69,0.74,0.715,0.050000000000000044,0.06993006993006999,
2026-02-08T00:30:44,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,8,2,,,,,,,Full,Light,False,False,True,False,0,A,6,False,10,0.5,0.8079896543116825,92.19524317997387,0.6539948271558413,0.8,0.6271335254504383,0.6794039647041319,0.69,0.75,0.72,0.06000000000000005,0.08333333333333341,
2026-02-08T00:33:17,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,9,2,,,,,,,Full,Light,False,False,True,False,0,A,7,False,11,0.5,0.837976680482966,107.27140402359385,0.6689883402414829,0.8,0.6456496825271237,0.6909605303581382,0.72,0.77,0.745,0.050000000000000044,0.0671140939597316,
2026-02-08T00:36:01,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,10,2,,,,,,,Full,Light,False,False,True,False,0,A,8,False,12,0.5,0.8652969480479719,119.8393849584703,0.6826484740239859,0.8,0.6621455631427884,0.7018314001269191,0.72,0.77,0.745,0.050000000000000044,0.0671140939597316,
2026-02-08T00:38:48,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,11,2,,,,,,,Light,Eco,False,False,True,False,0,A,9,False,13,0.5,0.8965995485417504,134.4417376921799,0.6982997742708752,0.8,0.6809821903867117,0.714341933919967,0.74,0.79,0.765,0.050000000000000044,0.06535947712418307,
2026-02-08T00:40:41,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,12,2,,,,,,,Full,Eco,False,False,True,False,0,A,10,False,14,0.5,0.9268988265776218,151.60853521976875,0.7134494132888108,0.8,0.6994530406875941,0.7262304275824361,0.75,0.79,0.77,0.040000000000000036,0.05194805194805199,
2026-02-08T00:43:18,VALORANT,8,Series winner,BO3,0,0,DRX,Full Sense,12,3,,,,,,,Full,Full,False,False,True,False,0,B,1,False,15,0.5,0.8765329524347759,114.85000720553363,0.6882664762173879,0.8,0.6680481293792098,0.7070646469043977,0.75,0.78,0.765,0.030000000000000027,0.03921568627450984,
2026-02-08T00:46:47,VALORANT,8,Series winner,BO3,1,0,DRX,Full Sense,0,0,,,,,,,Light,Light,False,False,False,False,0,,0,False,0,0.5,0.51499550161941,18.0,0.7574977508097049,0.8,0.6825382248493064,0.8320715605370382,0.75,0.77,0.76,0.020000000000000018,0.026315789473684233,
2026-02-08T00:59:26,VALORANT,8,Series winner,BO3,1,0,DRX,Full Sense,0,1,,,,,,,Light,Full,False,False,False,True,0,B,1,False,1,0.5,0.3676643303249335,47.87121160926265,0.6838321651624668,0.8,0.6399822380609244,0.7289016065885943,0.68,0.72,0.7,0.039999999999999925,0.05714285714285704,
